Pattern_Amp_CH-1	Pattern_Amp_CH-2	Pattern_Amp_CH-3
0.262912	0.72477	0.0123183
0.262487	0.725187	0.0123263
0.262065	0.725599	0.0123358
0.261647	0.726007	0.0123466
0.261228	0.726413	0.0123581
0.26081	0.726821	0.0123691
0.260391	0.72723	0.0123795
0.25997	0.72764	0.01239
0.259545	0.728054	0.0124011
0.259114	0.728473	0.0124125
0.258681	0.728896	0.0124239
0.258247	0.729318	0.0124347
0.257816	0.729739	0.0124445
0.257392	0.730155	0.0124535
0.256975	0.730563	0.0124618
0.256567	0.730963	0.0124697
0.256168	0.731355	0.0124777
0.255773	0.73174	0.0124862
0.255382	0.732122	0.0124952
0.25499	0.732506	0.0125044
0.254596	0.732891	0.0125137
0.254209	0.733269	0.0125227
0.253837	0.733631	0.0125315
0.253485	0.733975	0.0125401
0.253148	0.734304	0.0125481
0.25282	0.734625	0.0125556
0.252499	0.734938	0.0125628
0.252181	0.73525	0.0125694
0.251864	0.735561	0.0125754
0.25155	0.73587	0.0125805
0.251236	0.736179	0.0125849
0.250922	0.736489	0.012589
0.250615	0.736792	0.0125935
0.250325	0.737076	0.0125985
0.250052	0.737344	0.0126039
0.249777	0.737614	0.0126091
0.249499	0.737887	0.0126138
0.249237	0.738145	0.0126177
0.249	0.73838	0.0126207
0.248773	0.738604	0.0126231
0.248546	0.738829	0.0126249
0.248318	0.739056	0.012626
0.24809	0.739283	0.0126271
0.247864	0.739507	0.0126283
0.247642	0.739729	0.0126293
0.24742	0.73995	0.0126293
0.2472	0.740172	0.0126283
0.246978	0.740395	0.012627
0.246753	0.740621	0.0126257
0.24653	0.740846	0.0126237
0.246322	0.741057	0.0126209
0.246132	0.74125	0.0126172
0.245955	0.741433	0.0126126
0.245783	0.741609	0.0126076
0.245614	0.741783	0.0126026
0.245448	0.741954	0.0125975
0.245294	0.742114	0.0125915
0.245159	0.742256	0.012585
0.245037	0.742384	0.0125789
0.244924	0.742503	0.0125736
0.244816	0.742615	0.0125689
0.244711	0.742725	0.0125647
0.244605	0.742834	0.0125608
0.2445	0.742943	0.0125567
0.244394	0.743054	0.0125524
0.244285	0.743167	0.0125479
0.24418	0.743277	0.0125437
0.244081	0.743379	0.0125401
0.243985	0.743478	0.0125367
0.243889	0.743578	0.0125333
0.243787	0.743683	0.0125299
0.243679	0.743794	0.0125263
0.243566	0.743912	0.0125218
0.243446	0.744038	0.0125165
0.243318	0.74417	0.0125112
0.24318	0.744313	0.0125069
0.243027	0.744469	0.0125038
0.242867	0.744632	0.0125014
0.242703	0.744797	0.0124996
0.242537	0.744964	0.0124987
0.24237	0.745132	0.0124985
0.2422	0.745301	0.0124988
0.242032	0.745468	0.0124997
0.241867	0.745632	0.0125014
0.241697	0.745799	0.0125034
0.241517	0.745977	0.0125054
0.241327	0.746166	0.0125073
0.241119	0.746372	0.0125089
0.240882	0.746608	0.0125092
0.240623	0.746869	0.0125085
0.24035	0.747144	0.0125062
0.240074	0.747424	0.0125019
0.239808	0.747696	0.0124958
0.239556	0.747956	0.0124885
0.239307	0.748212	0.0124805
0.239057	0.748471	0.0124719
0.238808	0.74873	0.0124628
0.238566	0.748981	0.0124533
0.238337	0.749219	0.0124436
0.238124	0.749442	0.0124338
0.237921	0.749655	0.0124238
0.237725	0.749862	0.0124136
0.237537	0.75006	0.0124033
0.237361	0.750246	0.0123931
0.2372	0.750417	0.0123829
0.237054	0.750574	0.0123728
0.236916	0.750722	0.0123629
0.236787	0.75086	0.012353
0.236678	0.750979	0.0123429
0.236596	0.751071	0.0123325
0.236544	0.751134	0.0123221
0.236515	0.751173	0.0123115
0.236495	0.751205	0.0123005
0.236471	0.75124	0.0122892
0.236441	0.751281	0.0122775
0.23641	0.751325	0.0122651
0.236379	0.751369	0.0122523
0.236345	0.751416	0.012239
0.236309	0.751466	0.0122254
0.236271	0.751518	0.0122111
0.236231	0.751573	0.0121963
0.236184	0.751634	0.0121816
0.236127	0.751706	0.0121667
0.236056	0.751793	0.0121514
0.235966	0.751898	0.0121358
0.235858	0.752022	0.01212
0.235745	0.752151	0.0121041
0.235627	0.752285	0.0120875
0.235503	0.752427	0.0120702
0.235373	0.752574	0.0120527
0.235235	0.75273	0.0120355
0.235082	0.7529	0.0120181
0.234918	0.753081	0.0120003
0.234753	0.753264	0.0119824
0.23459	0.753445	0.0119648
0.234426	0.753626	0.0119479
0.234262	0.753807	0.0119314
0.234097	0.753988	0.0119148
0.233933	0.754169	0.0118986
0.233773	0.754344	0.0118832
0.233619	0.754513	0.0118687
0.233469	0.754676	0.011855
0.233324	0.754833	0.0118423
0.233184	0.754985	0.011831
0.233047	0.755131	0.0118212
0.23291	0.755277	0.0118131
0.232774	0.755419	0.0118063
0.232646	0.755554	0.0118003
0.232526	0.75568	0.0117944
0.232409	0.755803	0.0117881
0.232292	0.755926	0.0117818
0.232184	0.75604	0.0117763
0.232098	0.75613	0.0117717
0.232035	0.756198	0.0117675
0.231983	0.756253	0.0117639
0.231943	0.756296	0.0117611
0.231922	0.756319	0.0117591
0.231927	0.756315	0.0117579
0.231961	0.756281	0.0117578
0.232015	0.756226	0.0117587
0.232078	0.756162	0.0117599
0.232143	0.756096	0.011761
0.232208	0.75603	0.0117618
0.232272	0.755965	0.0117625
0.232335	0.755901	0.0117641
0.232395	0.755838	0.0117674
0.232452	0.755776	0.0117721
0.232504	0.755718	0.0117777
0.23255	0.755667	0.0117838
0.232595	0.755615	0.0117898
0.232647	0.755558	0.0117953
0.232703	0.755496	0.0118004
0.232756	0.755438	0.0118055
0.232796	0.755393	0.0118108
0.232819	0.755365	0.011816
0.232825	0.755354	0.0118209
0.232805	0.75537	0.0118251
0.232755	0.755415	0.0118295
0.232687	0.755477	0.0118356
0.232611	0.755545	0.0118437
0.23253	0.755617	0.0118531
0.232445	0.755691	0.0118635
0.232359	0.755766	0.0118745
0.232269	0.755845	0.0118857
0.232173	0.755931	0.0118962
0.232066	0.756028	0.0119059
0.23195	0.756135	0.0119149
0.231829	0.756248	0.0119234
0.231705	0.756364	0.0119312
0.231579	0.756483	0.0119388
0.231449	0.756604	0.011947
0.231314	0.75673	0.0119563
0.231173	0.756861	0.0119659
0.231029	0.756996	0.0119757
0.230884	0.75713	0.0119859
0.230746	0.757257	0.0119969
0.230618	0.757373	0.0120087
0.230496	0.757483	0.012021
0.230376	0.757591	0.0120331
0.230257	0.757698	0.0120447
0.230143	0.757801	0.0120555
0.230034	0.7579	0.0120655
0.229927	0.757999	0.0120744
0.229814	0.758103	0.0120821
0.229691	0.758221	0.0120884
0.229559	0.758347	0.0120939
0.229424	0.758476	0.0120997
0.229289	0.758606	0.0121059
0.229153	0.758736	0.0121116
0.229019	0.758865	0.0121166
0.228887	0.758992	0.0121211
0.228755	0.75912	0.0121251
0.228619	0.759252	0.0121287
0.228474	0.759394	0.0121323
0.228317	0.759547	0.0121361
0.228154	0.759706	0.0121398
0.227994	0.759864	0.0121429
0.227836	0.760019	0.0121454
0.227677	0.760175	0.0121478
0.227516	0.760332	0.0121513
0.227354	0.76049	0.0121564
0.227187	0.76065	0.0121633
0.227015	0.760813	0.0121718
0.226841	0.760977	0.0121817
0.226668	0.76114	0.0121923
0.226499	0.761298	0.0122029
0.226336	0.761451	0.0122132
0.226182	0.761595	0.012223
0.22604	0.761728	0.0122322
0.225904	0.761855	0.0122408
0.225767	0.761985	0.0122485
0.225634	0.762111	0.0122552
0.225514	0.762225	0.0122608
0.225412	0.762322	0.0122657
0.225329	0.7624	0.0122703
0.225258	0.762467	0.0122749
0.225192	0.762528	0.0122794
0.225133	0.762583	0.0122838
0.22508	0.762632	0.0122878
0.225027	0.762681	0.0122915
0.224969	0.762736	0.0122945
0.224901	0.762802	0.012297
0.224825	0.762876	0.012299
0.224745	0.762954	0.0123004
0.22467	0.763029	0.012301
0.224609	0.76309	0.0123009
0.224565	0.763134	0.0123002
0.224534	0.763168	0.012299
0.224507	0.763196	0.0122972
0.224488	0.763217	0.0122946
0.224484	0.763224	0.0122913
0.224498	0.763215	0.0122869
0.224527	0.763191	0.0122815
0.224563	0.763162	0.012275
0.224591	0.763142	0.0122677
0.224601	0.76314	0.0122591
0.224596	0.763154	0.0122496
0.22458	0.763181	0.0122393
0.224555	0.763217	0.0122285
0.224523	0.76326	0.0122175
0.224486	0.763307	0.0122066
0.224444	0.763361	0.0121954
0.224399	0.763418	0.0121837
0.224351	0.763478	0.0121717
0.224302	0.763538	0.0121592
0.224259	0.763595	0.0121465
0.224224	0.763642	0.0121335
0.224198	0.763682	0.01212
0.224177	0.763717	0.0121064
